datetime;Volume
2024-05-01T04:00:00Z;1274.3109946985458
2024-05-01T03:00:00Z;932.259877270531
2024-05-01T02:00:00Z;1053.240464270004
2024-05-01T01:00:00Z;1543.0271928309382
2024-05-01T00:00:00Z;1646.6395429265635
2024-04-30T23:00:00Z;1944.6465039074492
2024-04-30T22:00:00Z;2319.5945485498196
2024-04-30T21:00:00Z;1072.173513652886
2024-04-30T20:00:00Z;1487.5523486197774
2024-04-30T19:00:00Z;630.4536387405392
2024-04-30T18:00:00Z;1500.1283589028803
2024-04-30T17:00:00Z;1493.5026654930662
2024-04-30T16:00:00Z;1753.8903150859746
2024-04-30T15:00:00Z;1520.9619464373432
2024-04-30T14:00:00Z;472.84941658283446
2024-04-30T13:00:00Z;1290.6304262136712
2024-04-30T12:00:00Z;2130.1959761054222
2024-04-30T11:00:00Z;1603.268717468964
2024-04-30T10:00:00Z;2163.0079733447606
2024-04-30T09:00:00Z;416.8140274438451
2024-04-30T08:00:00Z;1925.7878299511963
2024-04-30T07:00:00Z;1028.5363238825178
2024-04-30T06:00:00Z;2328.363779901897
2024-04-30T05:00:00Z;2108.611475804545
