datetime;Volume
2024-05-01T04:00:00Z;5039.345549943037
2024-05-01T03:00:00Z;3186.5021414716853
2024-05-01T02:00:00Z;3585.857998233678
2024-05-01T01:00:00Z;5256.13968918709
2024-05-01T00:00:00Z;4261.183137087179
2024-04-30T23:00:00Z;4402.830787757282
2024-04-30T22:00:00Z;5108.7670722293105
2024-04-30T21:00:00Z;3390.76064453832
2024-04-30T20:00:00Z;2376.6169671654375
2024-04-30T19:00:00Z;3876.1389866642767
2024-04-30T18:00:00Z;4235.3781560094
2024-04-30T17:00:00Z;2991.280373225127
2024-04-30T16:00:00Z;4886.512908636196
2024-04-30T15:00:00Z;2532.992913683988
2024-04-30T14:00:00Z;4572.962827889672
2024-04-30T13:00:00Z;5346.212174247856
2024-04-30T12:00:00Z;4892.07492073563
2024-04-30T11:00:00Z;3963.261746800953
2024-04-30T10:00:00Z;5531.033279863584
2024-04-30T09:00:00Z;2600.4457657420007
2024-04-30T08:00:00Z;3111.2528412448473
2024-04-30T07:00:00Z;3308.3534781421095
2024-04-30T06:00:00Z;2747.155944585461
2024-04-30T05:00:00Z;2516.443405342731
