datetime;Volume
2024-05-01T04:00:00Z;6761.818724215969
2024-05-01T03:00:00Z;8507.128575271265
2024-05-01T02:00:00Z;7385.255517946921
2024-05-01T01:00:00Z;8550.325363072288
2024-05-01T00:00:00Z;8923.397706344076
2024-04-30T23:00:00Z;8787.510619260564
2024-04-30T22:00:00Z;9461.106351839378
2024-04-30T21:00:00Z;6264.605370719758
2024-04-30T20:00:00Z;9253.488113198184
2024-04-30T19:00:00Z;5991.679303041096
2024-04-30T18:00:00Z;6454.892645586642
2024-04-30T17:00:00Z;6569.934411019433
2024-04-30T16:00:00Z;5378.276705034081
2024-04-30T15:00:00Z;8590.217641089497
2024-04-30T14:00:00Z;9623.939563393713
2024-04-30T13:00:00Z;7677.553818728417
2024-04-30T12:00:00Z;8573.186043460522
2024-04-30T11:00:00Z;7653.811142075269
2024-04-30T10:00:00Z;7171.671129205826
2024-04-30T09:00:00Z;10073.205035854993
2024-04-30T08:00:00Z;6157.909165775586
2024-04-30T07:00:00Z;8217.323117526701
2024-04-30T06:00:00Z;7284.988009567348
2024-04-30T05:00:00Z;7913.833799451639
