datetime;Volume
2024-05-01T04:00:00Z;5752.524848173269
2024-05-01T03:00:00Z;4708.18316053263
2024-05-01T02:00:00Z;5803.545139772397
2024-05-01T01:00:00Z;4475.073952390789
2024-05-01T00:00:00Z;4660.745618269115
2024-04-30T23:00:00Z;5201.133186107284
2024-04-30T22:00:00Z;5841.065198998988
2024-04-30T21:00:00Z;5815.850464694326
2024-04-30T20:00:00Z;5668.908290587163
2024-04-30T19:00:00Z;2895.2635980765203
2024-04-30T18:00:00Z;5099.268401506963
2024-04-30T17:00:00Z;6012.366474080526
2024-04-30T16:00:00Z;4357.283035568446
2024-04-30T15:00:00Z;3769.628890441868
2024-04-30T14:00:00Z;4567.007834422645
2024-04-30T13:00:00Z;3666.9579624742087
2024-04-30T12:00:00Z;5531.10997991606
2024-04-30T11:00:00Z;4015.9896775017382
2024-04-30T10:00:00Z;3488.2612313123136
2024-04-30T09:00:00Z;5514.681382213346
2024-04-30T08:00:00Z;3776.840360996357
2024-04-30T07:00:00Z;5805.233312063989
2024-04-30T06:00:00Z;5582.290858091229
2024-04-30T05:00:00Z;4029.0295107848924
