datetime;Volume
2024-05-01T04:00:00Z;2791.7650456280817
2024-05-01T03:00:00Z;3099.767383131645
2024-05-01T02:00:00Z;2427.872203919982
2024-05-01T01:00:00Z;3036.9103188730865
2024-05-01T00:00:00Z;1681.9175747171269
2024-04-30T23:00:00Z;3212.963221262516
2024-04-30T22:00:00Z;2650.131318534028
2024-04-30T21:00:00Z;2404.2618523368724
2024-04-30T20:00:00Z;3418.2714579996614
2024-04-30T19:00:00Z;2891.7914635174984
2024-04-30T18:00:00Z;2678.5719375539543
2024-04-30T17:00:00Z;2287.8789913182104
2024-04-30T16:00:00Z;3343.0415355279015
2024-04-30T15:00:00Z;2054.8770282378173
2024-04-30T14:00:00Z;2372.4370507575863
2024-04-30T13:00:00Z;3046.058068734327
2024-04-30T12:00:00Z;2000.077720187233
2024-04-30T11:00:00Z;2405.0532096810675
2024-04-30T10:00:00Z;3235.320427084682
2024-04-30T09:00:00Z;2218.0060161654224
2024-04-30T08:00:00Z;2918.2834356575486
2024-04-30T07:00:00Z;2833.523315617944
2024-04-30T06:00:00Z;2994.5852211482706
2024-04-30T05:00:00Z;2806.2646680619814
