datetime;Volume
2024-05-01T04:00:00Z;2895.135961726525
2024-05-01T03:00:00Z;4565.2303787656465
2024-05-01T02:00:00Z;4091.6509866340584
2024-05-01T01:00:00Z;4230.731286383677
2024-05-01T00:00:00Z;4104.153487057946
2024-04-30T23:00:00Z;3988.1193392243385
2024-04-30T22:00:00Z;2988.5672732885746
2024-04-30T21:00:00Z;4099.033748578645
2024-04-30T20:00:00Z;4332.221858665704
2024-04-30T19:00:00Z;1369.1553074400308
2024-04-30T18:00:00Z;2931.1508094069145
2024-04-30T17:00:00Z;4384.282927647707
2024-04-30T16:00:00Z;2821.2690901437154
2024-04-30T15:00:00Z;2999.759623018707
2024-04-30T14:00:00Z;5584.0772376757495
2024-04-30T13:00:00Z;4103.846320421597
2024-04-30T12:00:00Z;2718.15886724762
2024-04-30T11:00:00Z;3949.958476494555
2024-04-30T10:00:00Z;3608.9129700096773
2024-04-30T09:00:00Z;4535.521309614335
2024-04-30T08:00:00Z;3359.772239258032
2024-04-30T07:00:00Z;3774.9340040699826
2024-04-30T06:00:00Z;3978.3968450272746
2024-04-30T05:00:00Z;2470.2853337265615
