datetime;Volume
2024-05-01T04:00:00Z;3454.8945986886497
2024-05-01T03:00:00Z;4203.55862809104
2024-05-01T02:00:00Z;5688.571462692963
2024-05-01T01:00:00Z;3195.8154251576398
2024-05-01T00:00:00Z;4563.991581230187
2024-04-30T23:00:00Z;3444.357886606528
2024-04-30T22:00:00Z;4262.138359414539
2024-04-30T21:00:00Z;3192.8364487109507
2024-04-30T20:00:00Z;4364.032548144511
2024-04-30T19:00:00Z;5077.68832021333
2024-04-30T18:00:00Z;3506.577852175447
2024-04-30T17:00:00Z;4015.5711697477527
2024-04-30T16:00:00Z;5218.583679760201
2024-04-30T15:00:00Z;3299.938179956406
2024-04-30T14:00:00Z;3378.2350632143443
2024-04-30T13:00:00Z;4076.995341779564
2024-04-30T12:00:00Z;4245.976815015298
2024-04-30T11:00:00Z;2583.849866538141
2024-04-30T10:00:00Z;3671.46212670343
2024-04-30T09:00:00Z;4049.840326003131
2024-04-30T08:00:00Z;4153.807067932811
2024-04-30T07:00:00Z;3827.9460629715322
2024-04-30T06:00:00Z;3545.5823705478115
2024-04-30T05:00:00Z;3725.5919578473904
