datetime;Volume
2024-05-01T04:00:00Z;7907.420819136875
2024-05-01T03:00:00Z;7469.880981382554
2024-05-01T02:00:00Z;7695.684020775265
2024-05-01T01:00:00Z;7710.119178319032
2024-05-01T00:00:00Z;7490.8576407948
2024-04-30T23:00:00Z;8365.936038462236
2024-04-30T22:00:00Z;9096.16033589169
2024-04-30T21:00:00Z;8819.476588105028
2024-04-30T20:00:00Z;6489.212489668724
2024-04-30T19:00:00Z;5807.6057924361085
2024-04-30T18:00:00Z;6199.317124288965
2024-04-30T17:00:00Z;6888.583152664448
2024-04-30T16:00:00Z;7048.699336991255
2024-04-30T15:00:00Z;7642.414479938672
2024-04-30T14:00:00Z;7486.849366908783
2024-04-30T13:00:00Z;8839.069422301902
2024-04-30T12:00:00Z;6085.678722663582
2024-04-30T11:00:00Z;7175.354635409815
2024-04-30T10:00:00Z;7682.176597136078
2024-04-30T09:00:00Z;6229.356741522442
2024-04-30T08:00:00Z;7768.065969873733
2024-04-30T07:00:00Z;6633.298504606802
2024-04-30T06:00:00Z;8767.410488703918
2024-04-30T05:00:00Z;8138.551974675293
