datetime;Volume
2024-05-01T04:00:00Z;3546.4562630981577
2024-05-01T03:00:00Z;3030.0249287549323
2024-05-01T02:00:00Z;3992.3005147523427
2024-05-01T01:00:00Z;3528.9937574176556
2024-05-01T00:00:00Z;3087.9541695485364
2024-04-30T23:00:00Z;2450.723693412097
2024-04-30T22:00:00Z;2504.336047707056
2024-04-30T21:00:00Z;4602.838183761168
2024-04-30T20:00:00Z;5347.784787720504
2024-04-30T19:00:00Z;2600.2213232808153
2024-04-30T18:00:00Z;3391.2059472332044
2024-04-30T17:00:00Z;4161.366218283819
2024-04-30T16:00:00Z;3361.742811844951
2024-04-30T15:00:00Z;2965.904177291718
2024-04-30T14:00:00Z;3224.7049051302147
2024-04-30T13:00:00Z;3133.5515074041286
2024-04-30T12:00:00Z;4467.494252936046
2024-04-30T11:00:00Z;1630.4315332769097
2024-04-30T10:00:00Z;5561.680057813086
2024-04-30T09:00:00Z;3022.9516788867354
2024-04-30T08:00:00Z;2973.4876362490686
2024-04-30T07:00:00Z;3211.4876308841613
2024-04-30T06:00:00Z;4277.36140292937
2024-04-30T05:00:00Z;3616.8457620313457
