datetime;Volume
2024-05-01T04:00:00Z;6651.839878760778
2024-05-01T03:00:00Z;7263.419917136769
2024-05-01T02:00:00Z;9323.4043187548
2024-05-01T01:00:00Z;6479.856069082376
2024-05-01T00:00:00Z;7398.602781681954
2024-04-30T23:00:00Z;9104.704099553464
2024-04-30T22:00:00Z;8196.520403517741
2024-04-30T21:00:00Z;9635.944221685537
2024-04-30T20:00:00Z;7825.04320786599
2024-04-30T19:00:00Z;5996.457870672776
2024-04-30T18:00:00Z;10254.156629633786
2024-04-30T17:00:00Z;8840.093350459838
2024-04-30T16:00:00Z;7581.587864357767
2024-04-30T15:00:00Z;7869.378651171162
2024-04-30T14:00:00Z;8787.407958593501
2024-04-30T13:00:00Z;6115.074229845196
2024-04-30T12:00:00Z;6992.473538658088
2024-04-30T11:00:00Z;9329.6413133285
2024-04-30T10:00:00Z;7864.496344307768
2024-04-30T09:00:00Z;7070.156906980031
2024-04-30T08:00:00Z;7530.296228411819
2024-04-30T07:00:00Z;7246.173872999582
2024-04-30T06:00:00Z;6304.656270981635
2024-04-30T05:00:00Z;9449.664389319894
