datetime;Volume
2024-05-01T04:00:00Z;8408.13823678143
2024-05-01T03:00:00Z;8445.744057999971
2024-05-01T02:00:00Z;7888.86946613736
2024-05-01T01:00:00Z;8471.157541133261
2024-05-01T00:00:00Z;5604.287267848085
2024-04-30T23:00:00Z;9504.17378401288
2024-04-30T22:00:00Z;6230.556556650283
2024-04-30T21:00:00Z;6936.043620030541
2024-04-30T20:00:00Z;9463.859684726487
2024-04-30T19:00:00Z;7985.300207791137
2024-04-30T18:00:00Z;8822.952643054175
2024-04-30T17:00:00Z;8480.7059227366
2024-04-30T16:00:00Z;7830.33571006178
2024-04-30T15:00:00Z;8599.825952007246
2024-04-30T14:00:00Z;6417.946916246524
2024-04-30T13:00:00Z;8598.761331834656
2024-04-30T12:00:00Z;7626.139219078912
2024-04-30T11:00:00Z;6626.909938807718
2024-04-30T10:00:00Z;8714.064756261563
2024-04-30T09:00:00Z;5647.707157990219
2024-04-30T08:00:00Z;5610.487786071437
2024-04-30T07:00:00Z;6651.476047261879
2024-04-30T06:00:00Z;5994.726414129682
2024-04-30T05:00:00Z;9732.417757213825
