datetime;Volume
2024-04-27T22:00:00Z;7582.426270784773
2024-04-27T23:00:00Z;9989.356666449883
2024-04-28T00:00:00Z;8093.755143558664
2024-04-28T01:00:00Z;9024.613464954557
2024-04-28T02:00:00Z;6559.161504292484
2024-04-28T03:00:00Z;6623.671821253158
2024-04-28T04:00:00Z;7325.744883370179
2024-04-28T05:00:00Z;7467.0346536135485
2024-04-28T06:00:00Z;6892.239357917095
2024-04-28T07:00:00Z;10497.764113109546
2024-04-28T08:00:00Z;10147.606188200187
2024-04-28T09:00:00Z;7416.367374748313
2024-04-28T10:00:00Z;7932.44200515617
2024-04-28T11:00:00Z;7354.109321704987
2024-04-28T12:00:00Z;6570.471369759782
2024-04-28T13:00:00Z;9027.259425521008
2024-04-28T14:00:00Z;7344.62087918889
2024-04-28T15:00:00Z;8312.838464226781
2024-04-28T16:00:00Z;7574.12079000267
2024-04-28T17:00:00Z;8827.086614565915
2024-04-28T18:00:00Z;8334.999098728702
2024-04-28T19:00:00Z;9088.232650027614
2024-04-28T20:00:00Z;8074.287054003937
2024-04-28T21:00:00Z;8098.603525120498
