datetime;Volume
2024-04-27T22:00:00Z;7871.389111711997
2024-04-27T23:00:00Z;7974.474288008476
2024-04-28T00:00:00Z;10855.644321331107
2024-04-28T01:00:00Z;11036.161768497788
2024-04-28T02:00:00Z;7602.522541556355
2024-04-28T03:00:00Z;9871.90498275701
2024-04-28T04:00:00Z;8947.686729658732
2024-04-28T05:00:00Z;8405.84859719337
2024-04-28T06:00:00Z;8467.21661487595
2024-04-28T07:00:00Z;7681.81726379753
2024-04-28T08:00:00Z;6567.780078404024
2024-04-28T09:00:00Z;8386.65611718484
2024-04-28T10:00:00Z;5977.01135639255
2024-04-28T11:00:00Z;9179.89134616249
2024-04-28T12:00:00Z;9058.383469755167
2024-04-28T13:00:00Z;9462.056853471768
2024-04-28T14:00:00Z;9869.774627405091
2024-04-28T15:00:00Z;6841.706575561882
2024-04-28T16:00:00Z;9876.017171538457
2024-04-28T17:00:00Z;9204.266202075445
2024-04-28T18:00:00Z;6848.940500127563
2024-04-28T19:00:00Z;6630.292878659836
2024-04-28T20:00:00Z;7417.377978947701
2024-04-28T21:00:00Z;9376.460154414282
