datetime;Volume
2024-04-29T22:00:00Z;5941.533466731311
2024-04-29T23:00:00Z;6903.982774590958
2024-04-30T00:00:00Z;7766.909101741438
2024-04-30T01:00:00Z;5760.360007810785
2024-04-30T02:00:00Z;6326.1827782284245
2024-04-30T03:00:00Z;4064.6925782526177
2024-04-30T04:00:00Z;7006.458892355876
2024-04-30T05:00:00Z;6888.374197388843
2024-04-30T06:00:00Z;6495.520883943184
2024-04-30T07:00:00Z;6174.294021326205
2024-04-30T08:00:00Z;6691.975270681392
2024-04-30T09:00:00Z;6119.5540509683
2024-04-30T10:00:00Z;5017.563359128267
2024-04-30T11:00:00Z;5784.891571232248
2024-04-30T12:00:00Z;7076.800954581267
2024-04-30T13:00:00Z;6047.707821945947
2024-04-30T14:00:00Z;5449.750473830684
2024-04-30T15:00:00Z;5881.64720483846
2024-04-30T16:00:00Z;6318.781310559288
2024-04-30T17:00:00Z;4718.94070116486
2024-04-30T18:00:00Z;4580.658701378453
2024-04-30T19:00:00Z;5819.8011089272695
2024-04-30T20:00:00Z;7181.96011538896
2024-04-30T21:00:00Z;4344.1858481823165
